date,Spend,adId,ams_orders,adGroupName,campaignId,14 Day Total Units (#),Clicks,Impressions,campaignName,adGroupId,14 Day Total Sales (₹)
2026-05-27,0.0,473587622725771,0,Ad group - 25/5/2026 17:33:34.503,219456576601824,0,0,5,Nexlev-B0CYSLCRQS-Vacuum Cleaner -SB-KT-Exact,337273388517836,0.0
2026-05-28,11.72,473587622725771,0,Ad group - 25/5/2026 17:33:34.503,219456576601824,0,4,234,Nexlev-B0CYSLCRQS-Vacuum Cleaner -SB-KT-Exact,337273388517836,0.0
2026-05-29,200.39,473587622725771,0,Ad group - 25/5/2026 17:33:34.503,219456576601824,0,21,734,Nexlev-B0CYSLCRQS-Vacuum Cleaner -SB-KT-Exact,337273388517836,0.0
2026-05-30,146.99,473587622725771,0,Ad group - 25/5/2026 17:33:34.503,219456576601824,0,17,961,Nexlev-B0CYSLCRQS-Vacuum Cleaner -SB-KT-Exact,337273388517836,0.0
2026-05-31,195.9,473587622725771,0,Ad group - 25/5/2026 17:33:34.503,219456576601824,0,22,583,Nexlev-B0CYSLCRQS-Vacuum Cleaner -SB-KT-Exact,337273388517836,0.0
2026-05-26,0.0,555990671783407,0,Ad group - 25/5/2026 18:26:40.786,275586284851328,0,0,5,Nexlev-B0DNJS23HS-Steam Mop-SB-KT-BM,481301134984607,0.0
2026-05-27,15.02,555990671783407,0,Ad group - 25/5/2026 18:26:40.786,275586284851328,0,1,19,Nexlev-B0DNJS23HS-Steam Mop-SB-KT-BM,481301134984607,0.0
2026-05-28,30.05,555990671783407,0,Ad group - 25/5/2026 18:26:40.786,275586284851328,0,3,346,Nexlev-B0DNJS23HS-Steam Mop-SB-KT-BM,481301134984607,0.0
2026-05-29,54.4,555990671783407,0,Ad group - 25/5/2026 18:26:40.786,275586284851328,0,4,295,Nexlev-B0DNJS23HS-Steam Mop-SB-KT-BM,481301134984607,0.0
2026-05-30,99.1,555990671783407,0,Ad group - 25/5/2026 18:26:40.786,275586284851328,0,8,398,Nexlev-B0DNJS23HS-Steam Mop-SB-KT-BM,481301134984607,0.0
2026-05-31,42.21,555990671783407,1,Ad group - 25/5/2026 18:26:40.786,275586284851328,1,5,320,Nexlev-B0DNJS23HS-Steam Mop-SB-KT-BM,481301134984607,5083.9
2026-05-28,98.42,529245404623050,0,Ad group - 25/5/2026 17:50:00.209,10586586169014,0,9,2517,Nexlev-B0CDPP45BM-Cleaning Machine-SB-PT,534131061756974,0.0
2026-05-29,191.4,529245404623050,0,Ad group - 25/5/2026 17:50:00.209,10586586169014,0,16,7010,Nexlev-B0CDPP45BM-Cleaning Machine-SB-PT,534131061756974,0.0
2026-05-30,193.65,529245404623050,0,Ad group - 25/5/2026 17:50:00.209,10586586169014,0,18,4666,Nexlev-B0CDPP45BM-Cleaning Machine-SB-PT,534131061756974,0.0
2026-05-31,189.8,529245404623050,0,Ad group - 25/5/2026 17:50:00.209,10586586169014,0,18,2643,Nexlev-B0CDPP45BM-Cleaning Machine-SB-PT,534131061756974,0.0
2026-05-27,160.22,347151932456137,1,Ad group - 26/5/2026 02:41:10.885,26720646641055,1,14,264,Nexlev-B0CYSLCRQS-Vacuum Cleaner -SB-KT-Phrase(Video),551661299955323,2541.52
2026-05-28,143.23,347151932456137,0,Ad group - 26/5/2026 02:41:10.885,26720646641055,0,12,669,Nexlev-B0CYSLCRQS-Vacuum Cleaner -SB-KT-Phrase(Video),551661299955323,0.0
2026-05-29,161.74,347151932456137,0,Ad group - 26/5/2026 02:41:10.885,26720646641055,0,13,788,Nexlev-B0CYSLCRQS-Vacuum Cleaner -SB-KT-Phrase(Video),551661299955323,0.0
2026-05-30,137.52,347151932456137,0,Ad group - 26/5/2026 02:41:10.885,26720646641055,0,12,551,Nexlev-B0CYSLCRQS-Vacuum Cleaner -SB-KT-Phrase(Video),551661299955323,0.0
2026-05-31,154.69,347151932456137,0,Ad group - 26/5/2026 02:41:10.885,26720646641055,0,12,624,Nexlev-B0CYSLCRQS-Vacuum Cleaner -SB-KT-Phrase(Video),551661299955323,0.0
2026-05-26,0.0,518247161696175,0,Ad group - 25/5/2026 15:43:16.589,2018103931581,0,0,17,Nexlev-B0F43P6D23-Steam Cleaner-SB-KT-Phrase,343719498939993,0.0
2026-05-27,193.75,518247161696175,1,Ad group - 25/5/2026 15:43:16.589,2018103931581,1,18,392,Nexlev-B0F43P6D23-Steam Cleaner-SB-KT-Phrase,343719498939993,168.64
2026-05-28,193.73,518247161696175,1,Ad group - 25/5/2026 15:43:16.589,2018103931581,1,18,3731,Nexlev-B0F43P6D23-Steam Cleaner-SB-KT-Phrase,343719498939993,2880.51
2026-05-29,195.7,518247161696175,1,Ad group - 25/5/2026 15:43:16.589,2018103931581,1,22,6817,Nexlev-B0F43P6D23-Steam Cleaner-SB-KT-Phrase,343719498939993,507.63
2026-05-30,173.48,518247161696175,0,Ad group - 25/5/2026 15:43:16.589,2018103931581,0,17,4385,Nexlev-B0F43P6D23-Steam Cleaner-SB-KT-Phrase,343719498939993,0.0
2026-05-31,152.55,518247161696175,0,Ad group - 25/5/2026 15:43:16.589,2018103931581,0,16,2624,Nexlev-B0F43P6D23-Steam Cleaner-SB-KT-Phrase,343719498939993,0.0
2026-05-01,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-02,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-03,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-04,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-05,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-06,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-07,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-08,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-09,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-10,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-11,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-12,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-13,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-14,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-15,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-16,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-17,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-18,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-19,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-20,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-21,0.0,430471792982894,0,Nex_HPC_SB_KT_EA_LE,441477312572191,0,0,0,Nex_HPC_SB_KT_EA_LE,475812007847683,0.0
2026-05-01,50.11,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,7,801,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-02,59.38,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,7,3399,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-03,100.93,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,6,1824,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-04,535.02,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,35,7300,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-05,109.61,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,8,2484,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-06,134.85,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,9,3474,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-07,111.44,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,11,4229,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-08,154.16,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,20,8370,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-09,312.48,434298049640148,1,SB_Vacuum cleaner_KT,558140801131199,1,31,5906,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,2541.52
2026-05-10,151.05,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,13,5570,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-11,1077.34,434298049640148,3,SB_Vacuum cleaner_KT,558140801131199,4,105,14696,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,9392.39
2026-05-12,1009.72,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,80,35015,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-13,112.88,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,11,3697,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-14,0.0,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,0,0,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-15,0.0,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,0,0,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-16,0.0,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,0,0,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-17,0.0,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,0,0,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-18,0.0,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,0,0,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-19,0.0,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,0,0,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-20,0.0,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,0,0,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-21,0.0,434298049640148,0,SB_Vacuum cleaner_KT,558140801131199,0,0,0,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,385871224236494,0.0
2026-05-01,445.26,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,23,44338,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-02,608.28,409323455821944,1,Ad group - 10/3/2025 19:19:31.239,448609631675420,1,26,34311,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,1566.95
2026-05-03,594.64,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,32,30191,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-04,282.67,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,18,17119,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-05,503.93,409323455821944,1,Ad group - 10/3/2025 19:19:31.239,448609631675420,1,28,17046,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,1551.28
2026-05-06,399.14,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,16,10267,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-07,328.57,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,16,11188,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-08,128.44,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,15,10754,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-09,194.44,409323455821944,1,Ad group - 10/3/2025 19:19:31.239,448609631675420,1,11,9470,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,1760.17
2026-05-10,67.38,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,7,7704,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-11,126.0,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,10,7919,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-12,269.34,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,13,4761,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-13,279.91,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,12,4907,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-14,0.0,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,0,0,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-15,0.0,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,0,0,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-16,0.0,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,0,0,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-17,0.0,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,0,0,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-18,0.0,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,0,0,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-19,0.0,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,0,0,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-20,0.0,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,0,0,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-21,0.0,409323455821944,0,Ad group - 10/3/2025 19:19:31.239,448609631675420,0,0,0,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,361384268390653,0.0
2026-05-01,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-02,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-03,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-04,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-05,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-06,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-07,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-08,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-09,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-10,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-11,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-12,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-13,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-14,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-15,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-16,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-17,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-18,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-19,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-20,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-21,0.0,454159423375234,0,PH,489901798033556,0,0,0,Nex_HnK_SBV_KT_SC-04_B0DNJS23HS_Phrase & Exact_OEM_2,506485499220709,0.0
2026-05-01,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-02,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-03,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-04,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-05,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-06,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-07,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-08,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-09,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-10,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-11,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-12,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-13,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-14,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-15,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-16,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-17,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-18,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-19,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-20,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-21,0.0,299484478895623,0,EX and PH,466902260725119,0,0,0,Nex_HnK_SBV_KT_KE-01_B0DFCG2VGS_Phrase & Exact,402176632300217,0.0
2026-05-01,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-02,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-03,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-04,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-05,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-06,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-07,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-08,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-09,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-10,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-11,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-12,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-13,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-14,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-15,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-16,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-17,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-18,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-19,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
2026-05-20,0.0,453202522788365,0,Mite,347684817824203,0,0,0,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_Phrase & Exact,534319077356021,0.0
