date,Spend,adId,ams_orders,adGroupName,campaignId,14 Day Total Units (#),Clicks,Impressions,campaignName,adGroupId,14 Day Total Sales (₹)
2026-05-27,200.89,502491207377967,0,SBV_KT_Gas Spring Monitor Arm_WM-GS1M-BK,333757065487521,0,12,812,WM-SBV-Gas Spring MA- B0DB5VG39T- Phrase,425383327482436,0.0
2026-05-28,207.97,502491207377967,0,SBV_KT_Gas Spring Monitor Arm_WM-GS1M-BK,333757065487521,0,15,2017,WM-SBV-Gas Spring MA- B0DB5VG39T- Phrase,425383327482436,0.0
2026-05-29,311.81,502491207377967,0,SBV_KT_Gas Spring Monitor Arm_WM-GS1M-BK,333757065487521,0,19,2480,WM-SBV-Gas Spring MA- B0DB5VG39T- Phrase,425383327482436,0.0
2026-05-30,387.87,502491207377967,0,SBV_KT_Gas Spring Monitor Arm_WM-GS1M-BK,333757065487521,0,19,2477,WM-SBV-Gas Spring MA- B0DB5VG39T- Phrase,425383327482436,0.0
2026-05-31,237.99,502491207377967,0,SBV_KT_Gas Spring Monitor Arm_WM-GS1M-BK,333757065487521,0,16,2447,WM-SBV-Gas Spring MA- B0DB5VG39T- Phrase,425383327482436,0.0
2026-05-22,47.53,493543396688695,0,SBV_KT_Wooden Finish Monitor Arm_HDWF1ML,479490273450627,0,4,644,WM- SBV- Wooden Arm- B0DP32F346- Phrase,286541656860164,0.0
2026-05-23,87.98,493543396688695,0,SBV_KT_Wooden Finish Monitor Arm_HDWF1ML,479490273450627,0,9,1097,WM- SBV- Wooden Arm- B0DP32F346- Phrase,286541656860164,0.0
2026-05-24,188.01,493543396688695,0,SBV_KT_Wooden Finish Monitor Arm_HDWF1ML,479490273450627,0,18,1170,WM- SBV- Wooden Arm- B0DP32F346- Phrase,286541656860164,0.0
2026-05-25,99.44,493543396688695,0,SBV_KT_Wooden Finish Monitor Arm_HDWF1ML,479490273450627,0,11,1014,WM- SBV- Wooden Arm- B0DP32F346- Phrase,286541656860164,0.0
2026-05-26,179.85,493543396688695,0,SBV_KT_Wooden Finish Monitor Arm_HDWF1ML,479490273450627,0,14,1190,WM- SBV- Wooden Arm- B0DP32F346- Phrase,286541656860164,0.0
2026-05-27,247.55,493543396688695,0,SBV_KT_Wooden Finish Monitor Arm_HDWF1ML,479490273450627,0,19,1500,WM- SBV- Wooden Arm- B0DP32F346- Phrase,286541656860164,0.0
2026-05-28,226.03,493543396688695,0,SBV_KT_Wooden Finish Monitor Arm_HDWF1ML,479490273450627,0,17,1318,WM- SBV- Wooden Arm- B0DP32F346- Phrase,286541656860164,0.0
2026-05-29,184.11,493543396688695,0,SBV_KT_Wooden Finish Monitor Arm_HDWF1ML,479490273450627,0,18,1592,WM- SBV- Wooden Arm- B0DP32F346- Phrase,286541656860164,0.0
2026-05-30,229.83,493543396688695,0,SBV_KT_Wooden Finish Monitor Arm_HDWF1ML,479490273450627,0,19,1498,WM- SBV- Wooden Arm- B0DP32F346- Phrase,286541656860164,0.0
2026-05-31,255.37,493543396688695,1,SBV_KT_Wooden Finish Monitor Arm_HDWF1ML,479490273450627,1,20,1474,WM- SBV- Wooden Arm- B0DP32F346- Phrase,286541656860164,2626.27
2026-05-22,395.62,301734864471067,1,SBV_KT_Wall Mount Monitor Arm_WM1ML,294882590177639,1,26,2387,WM- SBV-Wall Mounted Stand- B0DP2WC5VW- Phrase & exact,489648288754618,2456.78
2026-05-23,368.29,301734864471067,3,SBV_KT_Wall Mount Monitor Arm_WM1ML,294882590177639,5,25,2261,WM- SBV-Wall Mounted Stand- B0DP2WC5VW- Phrase & exact,489648288754618,12834.74
2026-05-24,318.25,301734864471067,0,SBV_KT_Wall Mount Monitor Arm_WM1ML,294882590177639,0,30,3224,WM- SBV-Wall Mounted Stand- B0DP2WC5VW- Phrase & exact,489648288754618,0.0
2026-05-25,450.72,301734864471067,0,SBV_KT_Wall Mount Monitor Arm_WM1ML,294882590177639,0,30,3132,WM- SBV-Wall Mounted Stand- B0DP2WC5VW- Phrase & exact,489648288754618,0.0
2026-05-26,451.02,301734864471067,1,SBV_KT_Wall Mount Monitor Arm_WM1ML,294882590177639,1,36,3118,WM- SBV-Wall Mounted Stand- B0DP2WC5VW- Phrase & exact,489648288754618,2626.27
2026-05-27,355.39,301734864471067,0,SBV_KT_Wall Mount Monitor Arm_WM1ML,294882590177639,0,24,1675,WM- SBV-Wall Mounted Stand- B0DP2WC5VW- Phrase & exact,489648288754618,0.0
2026-05-28,320.69,301734864471067,1,SBV_KT_Wall Mount Monitor Arm_WM1ML,294882590177639,1,27,2125,WM- SBV-Wall Mounted Stand- B0DP2WC5VW- Phrase & exact,489648288754618,2795.76
2026-05-29,451.21,301734864471067,0,SBV_KT_Wall Mount Monitor Arm_WM1ML,294882590177639,0,22,2163,WM- SBV-Wall Mounted Stand- B0DP2WC5VW- Phrase & exact,489648288754618,0.0
2026-05-30,377.39,301734864471067,0,SBV_KT_Wall Mount Monitor Arm_WM1ML,294882590177639,0,32,2508,WM- SBV-Wall Mounted Stand- B0DP2WC5VW- Phrase & exact,489648288754618,0.0
2026-05-31,350.84,301734864471067,0,SBV_KT_Wall Mount Monitor Arm_WM1ML,294882590177639,0,25,3369,WM- SBV-Wall Mounted Stand- B0DP2WC5VW- Phrase & exact,489648288754618,0.0
2026-05-29,137.1,287169609420757,0,Defensive,7564033701824,0,12,601,WM-SB-Monitor Arms-Defensive,443172345401105,0.0
2026-05-30,312.83,287169609420757,1,Defensive,7564033701824,1,29,1851,WM-SB-Monitor Arms-Defensive,443172345401105,6778.81
2026-05-31,300.25,287169609420757,0,Defensive,7564033701824,0,26,1677,WM-SB-Monitor Arms-Defensive,443172345401105,0.0
2026-05-30,0.0,537827555109612,0,Branded,173044652570154,0,0,9,WM-SB-Monitor Arms-Branded,483607626796125,0.0
2026-05-31,0.0,537827555109612,0,Branded,173044652570154,0,0,5,WM-SB-Monitor Arms-Branded,483607626796125,0.0
