kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,keyword_text,match_type,target_expression
state_changed,164969956119990,164969956119990,,state,ENABLED,PAUSED,,,
state_changed,196550562493895,196550562493895,,state,ENABLED,PAUSED,,,
state_changed,96291548700740,96291548700740,,state,ENABLED,PAUSED,,,
budget_changed,279045445884148,279045445884148,,budget.amount,500.0,600.0,,,
budget_changed,128307590440705,128307590440705,,budget.amount,300.0,600.0,,,
budget_changed,101845805824285,101845805824285,,budget.amount,300.0,350.0,,,
budget_changed,157594849023851,157594849023851,,budget.amount,300.0,500.0,,,
budget_changed,41425766293234,41425766293234,,budget.amount,2200.0,3000.0,,,
budget_changed,144561986522852,144561986522852,,budget.amount,350.0,400.0,,,
budget_changed,8166050802758,8166050802758,,budget.amount,400.0,500.0,,,
budget_changed,101153440479580,101153440479580,,budget.amount,300.0,350.0,,,
budget_changed,487498759721282,487498759721282,,budget.amount,350.0,500.0,,,
budget_changed,401877641335868,401877641335868,,budget.amount,400.0,500.0,,,
budget_changed,128956399511488,128956399511488,,budget.amount,600.0,800.0,,,
budget_changed,515841444802569,515841444802569,,budget.amount,250.0,350.0,,,
budget_changed,80877003270492,80877003270492,,budget.amount,400.0,500.0,,,
budget_changed,12416109275909,12416109275909,,budget.amount,400.0,600.0,,,
budget_changed,283581033611943,283581033611943,,budget.amount,900.0,1300.0,,,
budget_changed,105792382700019,105792382700019,,budget.amount,400.0,450.0,,,
budget_changed,189499520520874,189499520520874,,budget.amount,300.0,400.0,,,
budget_changed,365616655569604,365616655569604,,budget.amount,1000.0,1300.0,,,
budget_changed,4950326161989,4950326161989,,budget.amount,200.0,400.0,,,
budget_changed,465834265761091,465834265761091,,budget.amount,2000.0,3000.0,,,
state_changed,122951924852863,78495635228839,122951924852863,state,ENABLED,PAUSED,,,
bid_changed,267227494031355,439362754224933,462855966685828,bid,5.0,7.0,digimore wireless microphone,EXACT,
bid_changed,56017482037796,15401971520648,230456816308380,bid,2.7,3.0,dj mixer,PHRASE,
bid_changed,63244318703933,439362754224933,462855966685828,bid,11.0,14.0,audio array am-w12,EXACT,
bid_changed,203925149136812,67277704155422,122947219726387,bid,13.0,14.5,+conference +microphone,BROAD,
bid_changed,207409956630680,100938321688849,102726306841461,bid,10.5,13.0,+condenser +microphone,BROAD,
bid_changed,22380606044892,2145822977568,55271466913650,bid,13.0,14.0,+open +back +headphones,BROAD,
bid_changed,215874749162449,171442259960845,206547494001765,bid,12.6,13.3,mic boom arm,PHRASE,
bid_changed,31105967455704,171442259960845,206547494001765,bid,10.5,12.0,mic stand for table,PHRASE,
bid_changed,117169178129708,419303584011497,562738914676728,bid,11.0,13.0,mic with speaker for conference,EXACT,
bid_changed,37948742199845,101153440479580,83426196643882,bid,5.0,8.0,4 channel mixer,PHRASE,
bid_changed,161371863446857,112758008627475,128218619322473,bid,15.5,17.5,+dual +wireless +microphone,BROAD,
bid_changed,204531844215198,100938321688849,256159577614176,bid,17.5,19.0,+condenser +microphone +for +recording,BROAD,
state_changed,15133786924869,487498759721282,313395262288311,state,ENABLED,PAUSED,meeting speaker with mic,PHRASE,
bid_changed,64119698621758,138278027091413,161326398698919,bid,10.6,11.6,monitor speakers,PHRASE,
bid_changed,239280588783157,112758008627475,128218619322473,bid,13.0,15.0,+shure +wireless +microphone,BROAD,
bid_changed,107293569851953,189499520520874,88587080621975,bid,14.5,16.0,conference speaker,PHRASE,
bid_changed,167920903014077,189499520520874,88587080621975,bid,14.5,16.0,conference call mic and speaker,PHRASE,
bid_changed,116201694846240,235864165756495,263058510395861,bid,7.5,9.0,4 channel mixer,PHRASE,
bid_changed,32696935697975,101153440479580,83426196643882,bid,5.0,8.0,sound mixer,PHRASE,
bid_changed,221148633449140,492225582129333,548485444947016,bid,14.0,16.0,dynamic mic for podcasting,PHRASE,
bid_changed,34526117321317,101153440479580,83426196643882,bid,5.0,8.0,audio mixer,PHRASE,
bid_changed,218832892877451,533988809910282,354717684622206,bid,18.0,19.0,shock mount,PHRASE,
bid_changed,31089868424152,112758008627475,128218619322473,bid,13.0,15.0,+ahuja +wireless +microphone,BROAD,
bid_changed,275098823800059,67277704155422,122947219726387,bid,13.0,14.5,+conference +mic,BROAD,
bid_changed,105810828906586,78495635228839,182916318711954,bid,9.0,10.4,+dynamic +mike +for +singing,BROAD,
bid_changed,72849645681243,67277704155422,122947219726387,bid,13.0,14.5,+conference +call +mic +and +speaker,BROAD,
state_changed,70834366089534,2145822977568,55271466913650,state,ENABLED,PAUSED,+studio +headphones,BROAD,
bid_changed,75564949407071,144561986522852,222786653020930,bid,13.0,14.5,sound monitor,PHRASE,
bid_changed,177138004051177,171442259960845,205563718752921,bid,7.0,8.5,mixer audio,PHRASE,
bid_changed,146924363308230,215129494188065,114071206061199,bid,11.5,12.5,conference call mic and speaker,PHRASE,
bid_changed,235225561968228,45833578930745,121435831500286,bid,5.2,5.6,sound mixer,PHRASE,
bid_changed,79006287304361,67277704155422,122947219726387,bid,13.5,14.5,+conference +speaker +with +mic,BROAD,
bid_changed,183240764071958,144561986522852,222786653020930,bid,12.0,14.0,monitor speaker for studio,PHRASE,
